# ---------------------------------- WARNING ----------------------------------
# Some of the data that you have obtained from this South Florida Water Management District
# database may not have received complete review. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that the South Florida Water Management District may not be held liable
# for any damages resulting from its use.
#
# DBHYDRO User Guide: https://www.sfwmd.gov/sites/default/files/documents/dbhydroinsightsuserdocumentation.pdf
#
# DBHYDRO FAQ: https://insights.sfwmd.gov/#/faq
#
# Provisional Data Statement:
# Data are provisional and subject to revision until they have been reviewed and have received approval.
# Current condition data relayed by satellite or other telemetry are not automatically screened for improbable values.
# Provisional data may be inaccurate due to instrument malfunctions or physical changes at the measurement location. 
# Subsequent review based on field inspections and measurements may result in significant revisions to the data.
# Data users are cautioned to consider carefully the provisional nature of the information before using it for decisions that concern 
# personal or public safety or the conduct of business that involves substantial monetary or operational consequences.
# Information concerning the accuracy and appropriate uses of these data or concerning other hydrologic data may be sought
# by contacting the agency to which a data set is attributed.
#
# Contact:   datarequests@sfwmd.gov
#
# Data for the following location(s) are contained in this output:
#        S28_S               S-28 SPILLWAY ON CANAL C-8 AT TIDEWATER
#
#-----------------------------------------------------------------------------
#
# Data provided:
#        agency  dbkey   station      parameter      frequency statistic strata  opNum   recorder  description
#        WMD     LS856   S28_S        GATE           BK        INST      0       2       TELE      S28_S - Telemetry (Radio Network) Instantaneous gate opening (feet) for Gate 2 
#
# Data-value qualification and other codes included in this output are described at: https://insightsdata.sfwmd.gov/#/reference-tables
#
TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
"LS856","S28_S","S28-2",GATE,2022-05-29 19:00:05,5.116, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:02:05,5.111, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:02:35,4.893, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:03:02,4.667, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:03:08,4.612, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:05:02,4.612, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:05:33,4.398, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:05:59,4.172, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:06:05,4.116, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:08:16,4.116,I, ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:08:17,4.041, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:08:35,3.892, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:09:01,3.667, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:09:08,3.617, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:11:02,3.612, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:11:32,3.396, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:11:59,3.18, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:12:07,3.115, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:17:02,3.107, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:17:31,2.888, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:17:58,2.664, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:18:04,2.619, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:24:05,2.62, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:27:05,2.62, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:27:35,2.394, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:28:02,2.168, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:28:29,1.953, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:28:56,1.726, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:29:23,1.502, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:29:49,1.277, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:30:16,1.053, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:30:43,0.829, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:31:12,0.605, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:31:38,0.38, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:32:05,0.154, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:32:28,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 19:54:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 20:08:19,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 20:24:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 20:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 20:54:07,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 21:08:18,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 21:24:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 21:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 21:54:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:08:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:24:04,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:38:16,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:46:04,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:46:38,0.231, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:47:05,0.46, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:47:32,0.685, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:48:00,0.9, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:48:27,1.124, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:48:54,1.349, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:49:22,1.575, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:49:49,1.8, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:50:16,2.016, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:50:43,2.239, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:51:10,2.465, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:51:27,2.596, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 22:54:07,2.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:07:06,2.602, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:07:35,2.819, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:08:03,3.046, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:08:18,3.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:08:19,3.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:14:08,3.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:14:38,3.318, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:15:05,3.539, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:15:12,3.601, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:21:07,3.601, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:21:37,3.823, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:22:04,4.049, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:22:10,4.096, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:24:07,4.096, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:38:18,4.097, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:50:06,4.097, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:50:35,4.321, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:51:02,4.538, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:51:10,4.602, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-29 23:54:08,4.604, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:08:17,4.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:24:05,4.606, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:25:04,4.605, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:25:34,4.827, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:26:01,5.051, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:26:07,5.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:35:05,5.106, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:35:35,5.333, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:36:02,5.557, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:36:07,5.594, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:38:18,5.594, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:46:31,5.595, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 00:54:07,5.595, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:08:18,5.596, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:24:05,5.595, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:34:03,5.595, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:34:33,5.818, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:35:01,6.036, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:35:08,6.096, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:38:16,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 01:54:07,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 02:08:16,6.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 02:24:05,6.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 02:38:17,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 02:54:06,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 03:08:17,6.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 03:24:05,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 03:38:17,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 03:54:06,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 04:08:16,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 04:24:05,6.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 04:38:16,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 04:54:06,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:08:17,6.102, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:24:06,6.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:38:17,6.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:44:08,6.104, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:44:40,5.869, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:45:07,5.652, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:45:13,5.605, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:47:05,5.605, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:47:35,5.38, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:48:02,5.149, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:48:08,5.109, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:50:07,5.099, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:50:36,4.885, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:51:03,4.659, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:51:09,4.612, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:53:05,4.611, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:53:35,4.399, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:54:01,4.173, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:54:06,4.128, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:54:08,4.116, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:56:06,4.117, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:56:36,3.893, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:57:03,3.668, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:57:09,3.62, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:59:05,3.616, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 05:59:35,3.397, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:00:02,3.181, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:00:09,3.123, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:05:12,3.118, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:05:42,2.899, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:06:09,2.674, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:06:15,2.619, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:08:18,2.618, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:15:05,2.618, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:15:35,2.393, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:16:02,2.167, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:16:29,1.952, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:16:56,1.724, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:17:23,1.495, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:17:50,1.268, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:18:17,1.043, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:18:45,0.818, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:19:13,0.594, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:19:39,0.369, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:20:06,0.145, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:20:28,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:22:05,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:22:41,0.245, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:23:08,0.472, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:23:36,0.698, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:24:06,0.934, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:24:31,1.137, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:24:57,1.363, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:25:25,1.588, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:25:52,1.813, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:26:18,2.028, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:26:46,2.245, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:27:12,2.469, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:27:28,2.601, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:37:04,2.601, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:37:35,2.375, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:38:01,2.15, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:38:18,2.02, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:38:28,1.934, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:38:56,1.706, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:39:22,1.484, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:39:49,1.258, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:40:16,1.035, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:40:43,0.81, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:41:11,0.586, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:41:38,0.36, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:42:04,0.136, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:42:25,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 06:54:08,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 07:08:18,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 07:24:07,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 07:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 07:54:07,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 08:08:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 08:24:05,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 08:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 08:54:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 09:08:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 09:24:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 09:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 09:54:10,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:08:14,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:20:03,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:20:40,0.248, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:21:07,0.473, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:21:34,0.7, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:22:02,0.916, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:22:29,1.138, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:22:56,1.363, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:23:23,1.59, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:23:51,1.814, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:24:04,1.926, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:24:17,2.029, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:24:44,2.246, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:25:11,2.47, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:25:27,2.601, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:38:15,2.608, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:42:03,2.609, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:42:32,2.826, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:43:00,3.05, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:43:05,3.098, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:54:07,3.096, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:57:12,3.095, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:57:42,3.314, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:58:09,3.537, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 10:58:17,3.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:08:18,3.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:18:09,3.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:18:39,3.825, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:19:06,4.051, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:19:13,4.108, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:24:12,4.107, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:30:11,4.108, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:30:41,4.332, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:31:07,4.548, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:31:14,4.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:38:18,4.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 11:54:08,4.603, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:08:18,4.601, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:24:06,4.601, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:31:06,4.599, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:31:37,4.833, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:32:04,5.058, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:32:11,5.113, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:38:18,5.116, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 12:54:06,5.115, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 13:08:16,5.117, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 13:24:05,5.117, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 13:38:16,5.115, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 13:54:07,5.117, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:08:17,5.114, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:24:06,5.115, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:37:11,5.113, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:37:42,4.883, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:38:17,4.612, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:38:18,4.611, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:54:07,4.611, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:54:10,4.612, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:54:41,4.396, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:55:07,4.171, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:55:14,4.114, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:57:06,4.106, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:57:36,3.892, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:58:03,3.666, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 14:58:09,3.618, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:08:18,3.611, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:09:11,3.611, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:09:41,3.396, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:10:08,3.178, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:10:16,3.113, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:24:06,3.114, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:38:17,3.114, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 15:54:06,3.113, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 16:08:17,3.112, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 16:24:05,3.113, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 16:38:17,3.112, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 16:54:06,3.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 17:08:17,3.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 17:24:06,3.104, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 17:38:16,3.104, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 17:54:08,3.104, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:08:17,3.104, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:24:07,3.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:38:17,3.103, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:47:06,3.104, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:47:36,2.887, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:48:03,2.661, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:48:09,2.608, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:54:06,2.608, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:57:04,2.606, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:57:34,2.381, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:58:01,2.156, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:58:28,1.941, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:58:55,1.714, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:59:22,1.493, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 18:59:48,1.267, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:00:15,1.041, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:00:42,0.817, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:01:11,0.594, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:01:37,0.368, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:02:04,0.143, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:02:24,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:08:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:24:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 19:54:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 20:08:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 20:24:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 20:38:18,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 20:54:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 21:08:16,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 21:24:05,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 21:38:16,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 21:54:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 22:08:16,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 22:24:04,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 22:38:16,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 22:54:07,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 23:08:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 23:24:06,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 23:38:17,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 23:49:07,0, , ,A
"LS856","S28_S","S28-2",GATE,2022-05-30 23:49:41,0.23, , ,A
