# ---------------------------------- WARNING ----------------------------------
# Some of the data that you have obtained from this South Florida Water Management District
# database may not have received complete review. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that the South Florida Water Management District may not be held liable
# for any damages resulting from its use.
#
# DBHYDRO User Guide: https://www.sfwmd.gov/sites/default/files/documents/dbhydroinsightsuserdocumentation.pdf
#
# DBHYDRO FAQ: https://insights.sfwmd.gov/#/faq
#
# Provisional Data Statement:
# Data are provisional and subject to revision until they have been reviewed and have received approval.
# Current condition data relayed by satellite or other telemetry are not automatically screened for improbable values.
# Provisional data may be inaccurate due to instrument malfunctions or physical changes at the measurement location. 
# Subsequent review based on field inspections and measurements may result in significant revisions to the data.
# Data users are cautioned to consider carefully the provisional nature of the information before using it for decisions that concern 
# personal or public safety or the conduct of business that involves substantial monetary or operational consequences.
# Information concerning the accuracy and appropriate uses of these data or concerning other hydrologic data may be sought
# by contacting the agency to which a data set is attributed.
#
# Contact:   datarequests@sfwmd.gov
#
# Data for the following location(s) are contained in this output:
#        S28_S               S-28 SPILLWAY ON CANAL C-8 AT TIDEWATER
#
#-----------------------------------------------------------------------------
#
# Data provided:
#        agency  dbkey   station      parameter      frequency statistic strata  opNum   recorder  description
#        WMD     LT203   S28_S        GATE           BK        INST      0       1       TELE      S28_S - Telemetry (Radio Network) Instantaneous gate opening (feet) for Gate 1 
#
# Data-value qualification and other codes included in this output are described at: https://insightsdata.sfwmd.gov/#/reference-tables
#
TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
"LT203","S28_S","S28-1",GATE,2022-04-18 07:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 07:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 07:54:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 08:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 08:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 08:38:19,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 08:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 09:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 09:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 09:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 09:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 10:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 10:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 10:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 10:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 11:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 11:24:04,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 11:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 11:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 12:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 12:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 12:38:19,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 12:54:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 13:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 13:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 13:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 13:54:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 14:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 14:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 14:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 14:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 15:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 15:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 15:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 15:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 16:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 16:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 16:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 16:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 17:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 17:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 17:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 17:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 18:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 18:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 18:38:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 18:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 19:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 19:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 19:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 19:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 20:08:19,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 20:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 20:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 20:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 21:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 21:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 21:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 21:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 22:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 22:24:04,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 22:38:15,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 22:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 23:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 23:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 23:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-18 23:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 00:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 00:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 00:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 00:54:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 01:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 01:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 01:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 01:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 02:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 02:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 02:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 02:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 03:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 03:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 03:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 03:54:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 04:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 04:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 04:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 04:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 05:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 05:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 05:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 05:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 06:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 06:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 06:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 06:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 07:08:15,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 07:24:04,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 07:38:15,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 07:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 08:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 08:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 08:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 08:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 09:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 09:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 09:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 09:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 10:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 10:10:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 10:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 10:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 10:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 11:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 11:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 11:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 11:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 12:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 12:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 12:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 12:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 13:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 13:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 13:38:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 13:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 14:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 14:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 14:38:15,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 14:54:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 15:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 15:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 15:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 15:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 16:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 16:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 16:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 16:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 17:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 17:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 17:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 17:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 18:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 18:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 18:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 18:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 19:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 19:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 19:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 19:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 20:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 20:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 20:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 20:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 21:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 21:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 21:38:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 21:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 22:08:12,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 22:24:03,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 22:38:13,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 22:54:04,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 23:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 23:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 23:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-19 23:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 00:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 00:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 00:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 00:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 01:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 01:24:04,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 01:38:15,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 01:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 02:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 02:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 02:38:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 02:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 03:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 03:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 03:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 03:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 04:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 04:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 04:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 04:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 05:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 05:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 05:38:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 05:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 06:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 06:24:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 06:38:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 06:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 07:08:15,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 07:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 07:38:15,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 07:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 08:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 08:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 08:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 08:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 09:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 09:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 09:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 09:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 10:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 10:24:04,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 10:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 10:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 11:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 11:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 11:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 11:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 12:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 12:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 12:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 12:54:12,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 13:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 13:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 13:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 13:54:08,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 14:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 14:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 14:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 14:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 15:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 15:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 15:38:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 15:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 16:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 16:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 16:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 16:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 17:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 17:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 17:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 17:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 18:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 18:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 18:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 18:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 19:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 19:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 19:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 19:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 20:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 20:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 20:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 20:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 21:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 21:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 21:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 21:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 22:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 22:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 22:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 22:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 23:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 23:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 23:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-20 23:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 00:08:18,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 00:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 00:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 00:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 01:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 01:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 01:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 01:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 02:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 02:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 02:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 02:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 03:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 03:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 03:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 03:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 04:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 04:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 04:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 04:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 05:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 05:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 05:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 05:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 06:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 06:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 06:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 06:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 07:08:14,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 07:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 07:38:14,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 07:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 08:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 08:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 08:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 08:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 09:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 09:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 09:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 09:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 10:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 10:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 10:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 10:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 11:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 11:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 11:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 11:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 12:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 12:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 12:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 12:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 13:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 13:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 13:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 13:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 14:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 14:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 14:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 14:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 15:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 15:24:09,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 15:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 15:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 16:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 16:24:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 16:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 16:54:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 17:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 17:24:05,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 17:38:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 17:54:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 18:08:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 18:24:07,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 18:38:17,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 18:54:06,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 19:08:16,0, , ,A
"LT203","S28_S","S28-1",GATE,2022-04-21 19:24:05,0, , ,A
